i,j,path1,path2,embedding_distance
457,260,images/image_51.jpg,images/image_332.jpg,0.07379788160324097
208,108,images/image_286.jpg,images/image_196.jpg,0.07380026578903198
543,205,images/image_588.jpg,images/image_283.jpg,0.07380044460296631
509,246,images/image_557.jpg,images/image_32.jpg,0.0738103985786438
196,445,images/image_275.jpg,images/image_5.jpg,0.07381349802017212
131,319,images/image_216.jpg,images/image_386.jpg,0.07383596897125244
442,562,images/image_497.jpg,images/image_65.jpg,0.07383662462234497
200,284,images/image_279.jpg,images/image_354.jpg,0.07384377717971802
277,575,images/image_348.jpg,images/image_77.jpg,0.07385605573654175
310,437,images/image_378.jpg,images/image_492.jpg,0.07386231422424316
268,339,images/image_34.jpg,images/image_403.jpg,0.07387286424636841
14,424,images/image_110.jpg,images/image_480.jpg,0.07388222217559814
312,467,images/image_38.jpg,images/image_519.jpg,0.07389473915100098
258,541,images/image_330.jpg,images/image_586.jpg,0.07392317056655884
496,527,images/image_545.jpg,images/image_573.jpg,0.07393968105316162
271,6,images/image_342.jpg,images/image_103.jpg,0.07394307851791382
162,530,images/image_244.jpg,images/image_576.jpg,0.07394731044769287
543,401,images/image_588.jpg,images/image_46.jpg,0.07395243644714355
395,69,images/image_454.jpg,images/image_160.jpg,0.0739704966545105
282,304,images/image_352.jpg,images/image_372.jpg,0.07399404048919678
317,302,images/image_384.jpg,images/image_370.jpg,0.07399797439575195
176,547,images/image_257.jpg,images/image_591.jpg,0.07401168346405029
579,91,images/image_80.jpg,images/image_180.jpg,0.07401531934738159
85,510,images/image_175.jpg,images/image_558.jpg,0.07403832674026489
85,449,images/image_175.jpg,images/image_502.jpg,0.07405650615692139
570,446,images/image_72.jpg,images/image_50.jpg,0.07406425476074219
313,590,images/image_380.jpg,images/image_90.jpg,0.07407087087631226
478,235,images/image_529.jpg,images/image_31.jpg,0.07407599687576294
427,97,images/image_483.jpg,images/image_186.jpg,0.07408583164215088
424,289,images/image_480.jpg,images/image_359.jpg,0.07408720254898071
420,580,images/image_477.jpg,images/image_81.jpg,0.07409578561782837
420,454,images/image_477.jpg,images/image_507.jpg,0.0741087794303894
471,570,images/image_522.jpg,images/image_72.jpg,0.07412606477737427
131,76,images/image_216.jpg,images/image_167.jpg,0.07413923740386963
376,34,images/image_437.jpg,images/image_129.jpg,0.07413977384567261
376,137,images/image_437.jpg,images/image_221.jpg,0.07414740324020386
404,462,images/image_462.jpg,images/image_514.jpg,0.07414853572845459
71,138,images/image_162.jpg,images/image_222.jpg,0.07415169477462769
21,187,images/image_117.jpg,images/image_267.jpg,0.07417327165603638
458,506,images/image_510.jpg,images/image_554.jpg,0.0741734504699707
395,57,images/image_454.jpg,images/image_15.jpg,0.07418155670166016
413,491,images/image_470.jpg,images/image_540.jpg,0.07418817281723022
18,146,images/image_114.jpg,images/image_23.jpg,0.07420992851257324
12,210,images/image_109.jpg,images/image_288.jpg,0.07422840595245361
21,563,images/image_117.jpg,images/image_66.jpg,0.07423824071884155
335,319,images/image_40.jpg,images/image_386.jpg,0.07424259185791016
258,545,images/image_330.jpg,images/image_59.jpg,0.07424306869506836
410,149,images/image_468.jpg,images/image_232.jpg,0.07425367832183838
599,95,images/image_99.jpg,images/image_184.jpg,0.07426977157592773
153,568,images/image_236.jpg,images/image_70.jpg,0.07428848743438721
484,153,images/image_534.jpg,images/image_236.jpg,0.07428848743438721
107,367,images/image_195.jpg,images/image_429.jpg,0.07428956031799316
174,238,images/image_255.jpg,images/image_312.jpg,0.07432079315185547
474,205,images/image_525.jpg,images/image_283.jpg,0.07433164119720459
312,597,images/image_38.jpg,images/image_97.jpg,0.07433187961578369
92,294,images/image_181.jpg,images/image_363.jpg,0.07434576749801636
452,474,images/image_505.jpg,images/image_525.jpg,0.07435876131057739
386,422,images/image_446.jpg,images/image_479.jpg,0.07436317205429077
250,418,images/image_323.jpg,images/image_475.jpg,0.07436919212341309
544,597,images/image_589.jpg,images/image_97.jpg,0.07438308000564575
174,366,images/image_255.jpg,images/image_428.jpg,0.07441091537475586
579,243,images/image_80.jpg,images/image_317.jpg,0.07441329956054688
429,192,images/image_485.jpg,images/image_271.jpg,0.07441657781600952
313,9,images/image_380.jpg,images/image_106.jpg,0.07442426681518555
404,534,images/image_462.jpg,images/image_58.jpg,0.07445394992828369
576,183,images/image_78.jpg,images/image_263.jpg,0.0744553804397583
208,276,images/image_286.jpg,images/image_347.jpg,0.07448285818099976
104,420,images/image_192.jpg,images/image_477.jpg,0.07450228929519653
174,268,images/image_255.jpg,images/image_34.jpg,0.07450258731842041
335,5,images/image_40.jpg,images/image_102.jpg,0.07451969385147095
598,5,images/image_98.jpg,images/image_102.jpg,0.07451993227005005
87,292,images/image_177.jpg,images/image_361.jpg,0.0745229721069336
467,544,images/image_519.jpg,images/image_589.jpg,0.07452696561813354
112,380,images/image_2.jpg,images/image_440.jpg,0.07454454898834229
128,483,images/image_213.jpg,images/image_533.jpg,0.0745512843132019
237,10,images/image_311.jpg,images/image_107.jpg,0.07455718517303467
348,530,images/image_411.jpg,images/image_576.jpg,0.0745893120765686
313,2,images/image_380.jpg,images/image_10.jpg,0.07459849119186401
174,357,images/image_255.jpg,images/image_42.jpg,0.07460260391235352
78,564,images/image_169.jpg,images/image_67.jpg,0.07461011409759521
550,71,images/image_594.jpg,images/image_162.jpg,0.07461744546890259
433,372,images/image_489.jpg,images/image_433.jpg,0.07463771104812622
543,408,images/image_588.jpg,images/image_466.jpg,0.07463932037353516
128,238,images/image_213.jpg,images/image_312.jpg,0.07471156120300293
599,10,images/image_99.jpg,images/image_107.jpg,0.07471364736557007
382,495,images/image_442.jpg,images/image_544.jpg,0.07471543550491333
182,210,images/image_262.jpg,images/image_288.jpg,0.0747261643409729
147,402,images/image_230.jpg,images/image_460.jpg,0.07472848892211914
563,345,images/image_66.jpg,images/image_409.jpg,0.07474029064178467
477,83,images/image_528.jpg,images/image_173.jpg,0.07475560903549194
326,283,images/image_392.jpg,images/image_353.jpg,0.07476174831390381
107,174,images/image_195.jpg,images/image_255.jpg,0.07476180791854858
271,76,images/image_342.jpg,images/image_167.jpg,0.07476860284805298
128,366,images/image_213.jpg,images/image_428.jpg,0.07480841875076294
490,491,images/image_54.jpg,images/image_540.jpg,0.07480889558792114
85,420,images/image_175.jpg,images/image_477.jpg,0.07480919361114502
460,562,images/image_512.jpg,images/image_65.jpg,0.07481014728546143
21,476,images/image_117.jpg,images/image_527.jpg,0.07481026649475098
128,268,images/image_213.jpg,images/image_34.jpg,0.07482224702835083
532,91,images/image_578.jpg,images/image_180.jpg,0.07482743263244629
457,121,images/image_51.jpg,images/image_207.jpg,0.07484525442123413
288,92,images/image_358.jpg,images/image_181.jpg,0.07485336065292358
286,495,images/image_356.jpg,images/image_544.jpg,0.07491326332092285
105,404,images/image_193.jpg,images/image_462.jpg,0.07493680715560913
326,431,images/image_392.jpg,images/image_487.jpg,0.0749390721321106
239,586,images/image_313.jpg,images/image_87.jpg,0.07494181394577026
439,6,images/image_494.jpg,images/image_103.jpg,0.07494461536407471
106,559,images/image_194.jpg,images/image_62.jpg,0.07495206594467163
257,504,images/image_33.jpg,images/image_552.jpg,0.07496392726898193
376,478,images/image_437.jpg,images/image_529.jpg,0.07497096061706543
21,388,images/image_117.jpg,images/image_448.jpg,0.07497763633728027
323,474,images/image_39.jpg,images/image_525.jpg,0.07497835159301758
313,180,images/image_380.jpg,images/image_260.jpg,0.0749862790107727
452,243,images/image_505.jpg,images/image_317.jpg,0.07503247261047363
128,357,images/image_213.jpg,images/image_42.jpg,0.07504123449325562
52,564,images/image_145.jpg,images/image_67.jpg,0.07504558563232422
567,279,images/image_7.jpg,images/image_35.jpg,0.07505279779434204
81,76,images/image_171.jpg,images/image_167.jpg,0.07506376504898071
212,544,images/image_29.jpg,images/image_589.jpg,0.07506418228149414
21,149,images/image_117.jpg,images/image_232.jpg,0.07508844137191772
106,436,images/image_194.jpg,images/image_491.jpg,0.07509899139404297
107,128,images/image_195.jpg,images/image_213.jpg,0.07516676187515259
400,456,images/image_459.jpg,images/image_509.jpg,0.07517802715301514
310,474,images/image_378.jpg,images/image_525.jpg,0.07518088817596436
402,494,images/image_460.jpg,images/image_543.jpg,0.07519888877868652
410,302,images/image_468.jpg,images/image_370.jpg,0.0752076506614685
474,579,images/image_525.jpg,images/image_80.jpg,0.0752153992652893
525,258,images/image_571.jpg,images/image_330.jpg,0.07521563768386841
538,19,images/image_583.jpg,images/image_115.jpg,0.07522141933441162
8,564,images/image_105.jpg,images/image_67.jpg,0.07526904344558716
410,192,images/image_468.jpg,images/image_271.jpg,0.07527095079421997
468,7,images/image_52.jpg,images/image_104.jpg,0.07528501749038696
211,91,images/image_289.jpg,images/image_180.jpg,0.07528746128082275
335,349,images/image_40.jpg,images/image_412.jpg,0.07530951499938965
483,544,images/image_533.jpg,images/image_589.jpg,0.07531064748764038
323,437,images/image_39.jpg,images/image_492.jpg,0.07531207799911499
297,312,images/image_366.jpg,images/image_38.jpg,0.0753173828125
458,570,images/image_510.jpg,images/image_72.jpg,0.07533013820648193
502,328,images/image_550.jpg,images/image_394.jpg,0.07533836364746094
562,207,images/image_65.jpg,images/image_285.jpg,0.07533955574035645
320,595,images/image_387.jpg,images/image_95.jpg,0.07535934448242188
378,192,images/image_439.jpg,images/image_271.jpg,0.07536125183105469
386,589,images/image_446.jpg,images/image_9.jpg,0.07536125183105469
506,546,images/image_554.jpg,images/image_590.jpg,0.0753633975982666
326,6,images/image_392.jpg,images/image_103.jpg,0.0753663182258606
323,243,images/image_39.jpg,images/image_317.jpg,0.07537662982940674
509,158,images/image_557.jpg,images/image_240.jpg,0.07538175582885742
112,97,images/image_2.jpg,images/image_186.jpg,0.07538235187530518
439,283,images/image_494.jpg,images/image_353.jpg,0.07540541887283325
296,71,images/image_365.jpg,images/image_162.jpg,0.07541114091873169
155,341,images/image_238.jpg,images/image_405.jpg,0.07541924715042114
82,395,images/image_172.jpg,images/image_454.jpg,0.07543277740478516
376,308,images/image_437.jpg,images/image_376.jpg,0.07544207572937012
546,354,images/image_590.jpg,images/image_417.jpg,0.07544922828674316
66,495,images/image_158.jpg,images/image_544.jpg,0.07546436786651611
14,436,images/image_110.jpg,images/image_491.jpg,0.07546448707580566
373,382,images/image_434.jpg,images/image_442.jpg,0.07547402381896973
445,538,images/image_5.jpg,images/image_583.jpg,0.07547438144683838
326,23,images/image_392.jpg,images/image_119.jpg,0.07547444105148315
596,91,images/image_96.jpg,images/image_180.jpg,0.07547521591186523
376,350,images/image_437.jpg,images/image_413.jpg,0.07555395364761353
474,338,images/image_525.jpg,images/image_402.jpg,0.07556718587875366
196,316,images/image_275.jpg,images/image_383.jpg,0.07557278871536255
577,47,images/image_79.jpg,images/image_140.jpg,0.07561618089675903
502,558,images/image_550.jpg,images/image_61.jpg,0.07561802864074707
346,392,images/image_41.jpg,images/image_451.jpg,0.07561969757080078
196,281,images/image_275.jpg,images/image_351.jpg,0.07562518119812012
82,268,images/image_172.jpg,images/image_34.jpg,0.07562816143035889
286,373,images/image_356.jpg,images/image_434.jpg,0.07564699649810791
406,535,images/image_464.jpg,images/image_580.jpg,0.07566952705383301
42,19,images/image_136.jpg,images/image_115.jpg,0.07567828893661499
329,283,images/image_395.jpg,images/image_353.jpg,0.07569092512130737
310,243,images/image_378.jpg,images/image_317.jpg,0.07569420337677002
236,16,images/image_310.jpg,images/image_112.jpg,0.07569766044616699
455,148,images/image_508.jpg,images/image_231.jpg,0.07570910453796387
468,502,images/image_52.jpg,images/image_550.jpg,0.07571041584014893
414,491,images/image_471.jpg,images/image_540.jpg,0.07571619749069214
543,186,images/image_588.jpg,images/image_266.jpg,0.07572627067565918
558,203,images/image_61.jpg,images/image_281.jpg,0.07572996616363525
82,469,images/image_172.jpg,images/image_520.jpg,0.07577520608901978
232,261,images/image_307.jpg,images/image_333.jpg,0.07577550411224365
21,302,images/image_117.jpg,images/image_370.jpg,0.07580971717834473
93,16,images/image_182.jpg,images/image_112.jpg,0.07581740617752075
481,562,images/image_531.jpg,images/image_65.jpg,0.07582902908325195
518,386,images/image_565.jpg,images/image_446.jpg,0.0758436918258667
329,431,images/image_395.jpg,images/image_487.jpg,0.07584768533706665
310,413,images/image_378.jpg,images/image_470.jpg,0.07585632801055908
382,462,images/image_442.jpg,images/image_514.jpg,0.07586264610290527
346,478,images/image_41.jpg,images/image_529.jpg,0.07586908340454102
320,441,images/image_387.jpg,images/image_496.jpg,0.07587701082229614
142,0,images/image_226.jpg,images/image_0.jpg,0.0759272575378418
271,319,images/image_342.jpg,images/image_386.jpg,0.07595038414001465
506,370,images/image_554.jpg,images/image_431.jpg,0.0759577751159668
410,185,images/image_468.jpg,images/image_265.jpg,0.07595926523208618
269,283,images/image_340.jpg,images/image_353.jpg,0.07596337795257568
598,319,images/image_98.jpg,images/image_386.jpg,0.07597178220748901
8,444,images/image_105.jpg,images/image_499.jpg,0.07597553730010986
524,141,images/image_570.jpg,images/image_225.jpg,0.07599347829818726
238,544,images/image_312.jpg,images/image_589.jpg,0.0760003924369812
286,462,images/image_356.jpg,images/image_514.jpg,0.07604402303695679
312,317,images/image_38.jpg,images/image_384.jpg,0.07604986429214478
431,439,images/image_487.jpg,images/image_494.jpg,0.07605445384979248
455,127,images/image_508.jpg,images/image_212.jpg,0.07609313726425171
366,544,images/image_428.jpg,images/image_589.jpg,0.07609492540359497
452,91,images/image_505.jpg,images/image_180.jpg,0.07609641551971436
517,559,images/image_564.jpg,images/image_62.jpg,0.07610064744949341
530,561,images/image_576.jpg,images/image_64.jpg,0.07610297203063965
162,400,images/image_244.jpg,images/image_459.jpg,0.07611119747161865
431,269,images/image_487.jpg,images/image_340.jpg,0.07611411809921265
55,254,images/image_148.jpg,images/image_327.jpg,0.0761270523071289
116,406,images/image_202.jpg,images/image_464.jpg,0.07612895965576172
410,563,images/image_468.jpg,images/image_66.jpg,0.07614696025848389
268,544,images/image_34.jpg,images/image_589.jpg,0.07614701986312866
168,254,images/image_25.jpg,images/image_327.jpg,0.07615190744400024
176,451,images/image_257.jpg,images/image_504.jpg,0.0761573314666748
267,7,images/image_339.jpg,images/image_104.jpg,0.07616877555847168
317,539,images/image_384.jpg,images/image_584.jpg,0.07617008686065674
382,534,images/image_442.jpg,images/image_58.jpg,0.07617229223251343
439,67,images/image_494.jpg,images/image_159.jpg,0.07621604204177856
